gameId,teamId,teamTricode,teamName,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,quarter,finalPoints
22201192,1610612761,TOR,Raptors,12,23,2,8,2,2,2,7,9,8,4,2,3,3,28,-3.0,1.0,93.0
22201192,1610612738,BOS,Celtics,23,47,7,20,3,4,6,20,26,13,3,4,7,3,56,12.0,2.0,97.0
22201192,1610612761,TOR,Raptors,20,49,2,18,2,4,8,15,23,11,5,4,4,7,44,-12.0,2.0,93.0
22201192,1610612738,BOS,Celtics,32,71,9,30,6,12,10,27,37,18,5,5,9,10,79,7.0,3.0,97.0
22201192,1610612761,TOR,Raptors,28,66,4,24,12,14,9,27,36,16,7,6,9,13,72,-7.0,3.0,93.0
22200710,1610612762,UTA,Jazz,8,22,5,15,0,0,3,6,9,5,3,1,6,2,21,-3.0,1.0,120.0
22200710,1610612766,CHA,Hornets,12,23,0,3,0,2,4,9,13,6,3,1,3,0,24,3.0,1.0,102.0
22200710,1610612762,UTA,Jazz,17,42,11,29,13,14,5,19,24,12,7,2,8,9,58,13.0,2.0,120.0
22200710,1610612766,CHA,Hornets,20,42,0,7,5,10,5,17,22,10,4,1,7,10,45,-13.0,2.0,102.0
22200710,1610612762,UTA,Jazz,29,64,14,34,17,18,6,26,32,16,7,2,12,18,89,10.0,3.0,120.0
22200710,1610612766,CHA,Hornets,31,65,2,12,15,23,10,24,34,17,6,3,11,16,79,-10.0,3.0,102.0
22200562,1610612760,OKC,Thunder,13,26,3,10,5,7,4,9,13,6,3,1,2,4,34,1.0,1.0,150.0
22200562,1610612738,BOS,Celtics,13,26,3,10,4,5,3,8,11,6,0,2,3,4,33,-1.0,1.0,117.0
22200562,1610612738,BOS,Celtics,18,41,4,17,14,18,4,14,18,10,0,3,9,8,54,-20.0,2.0,117.0
22200562,1610612760,OKC,Thunder,29,51,7,20,9,12,6,17,23,16,7,1,3,13,74,20.0,2.0,150.0
22200562,1610612738,BOS,Celtics,30,61,7,25,24,29,6,21,27,22,1,5,14,12,91,-31.0,3.0,117.0
22200562,1610612760,OKC,Thunder,48,79,15,31,11,17,8,23,31,27,11,1,6,20,122,31.0,3.0,150.0
22200124,1610612738,BOS,Celtics,10,20,2,5,4,5,1,10,11,8,0,2,4,5,26,-5.0,1.0,123.0
22200124,1610612741,CHI,Bulls,12,24,4,8,3,4,0,8,8,8,2,3,1,4,31,5.0,1.0,119.0
22200124,1610612738,BOS,Celtics,23,41,5,13,12,13,2,17,19,15,1,2,5,9,63,6.0,2.0,123.0
22200124,1610612741,CHI,Bulls,23,46,6,14,5,6,3,14,17,12,3,3,5,9,57,-6.0,2.0,119.0
22200124,1610612738,BOS,Celtics,32,64,6,21,23,26,5,23,28,19,5,3,9,15,93,6.0,3.0,123.0
22200124,1610612741,CHI,Bulls,33,65,8,22,13,15,4,25,29,15,5,5,12,19,87,-6.0,3.0,119.0
22201142,1610612760,OKC,Thunder,10,23,1,6,5,9,3,10,13,4,2,0,0,4,26,0.0,1.0,107.0
22201142,1610612765,DET,Pistons,10,24,3,9,3,4,4,10,14,7,0,2,3,5,26,0.0,1.0,106.0
22201142,1610612760,OKC,Thunder,20,49,5,16,9,13,6,15,21,10,5,0,1,7,54,-2.0,2.0,107.0
22201142,1610612765,DET,Pistons,22,46,6,15,6,7,8,21,29,14,1,3,7,9,56,2.0,2.0,106.0
22201142,1610612760,OKC,Thunder,30,69,9,26,15,20,8,23,31,15,5,1,3,12,84,4.0,3.0,107.0
22201142,1610612765,DET,Pistons,31,65,10,25,8,10,10,27,37,21,1,3,11,16,80,-4.0,3.0,106.0
22200040,1610612740,NOP,Pelicans,11,22,1,6,1,2,3,6,9,4,3,1,5,3,24,-2.0,1.0,110.0
22200040,1610612762,UTA,Jazz,10,25,3,10,3,3,5,6,11,5,4,3,4,2,26,2.0,1.0,110.0
22200040,1610612740,NOP,Pelicans,22,51,3,13,6,8,9,12,21,12,5,4,8,13,53,-10.0,2.0,110.0
22200040,1610612762,UTA,Jazz,21,50,6,18,15,17,10,15,25,15,7,4,7,7,63,10.0,2.0,110.0
22200040,1610612740,NOP,Pelicans,33,73,4,20,14,17,13,17,30,19,8,5,12,17,84,-9.0,3.0,110.0
22200040,1610612762,UTA,Jazz,33,71,9,25,18,22,12,21,33,24,10,5,12,14,93,9.0,3.0,110.0
22200994,1610612753,ORL,Magic,11,25,4,6,2,2,2,8,10,5,2,1,3,2,28,-1.0,1.0,127.0
22200994,1610612762,UTA,Jazz,10,21,5,12,4,4,1,11,12,8,1,3,5,4,29,1.0,1.0,131.0
22200994,1610612753,ORL,Magic,22,48,7,14,8,10,3,14,17,11,3,2,5,9,59,-5.0,2.0,127.0
22200994,1610612762,UTA,Jazz,23,45,7,21,11,12,5,20,25,15,2,4,9,11,64,5.0,2.0,131.0
22200994,1610612753,ORL,Magic,35,70,12,22,18,25,6,21,27,17,6,2,7,11,100,3.0,3.0,127.0
22200994,1610612762,UTA,Jazz,36,67,11,27,14,15,7,25,32,21,4,6,13,20,97,-3.0,3.0,131.0
22200652,1610612759,SAS,Spurs,15,22,1,3,1,2,0,10,10,12,0,2,4,6,32,-1.0,1.0,119.0
22200652,1610612758,SAC,Kings,11,24,4,8,7,8,2,7,9,5,1,0,0,4,33,1.0,1.0,132.0
22200652,1610612758,SAC,Kings,23,47,6,15,11,13,3,15,18,11,2,0,0,8,63,-1.0,2.0,132.0
22200652,1610612759,SAS,Spurs,28,44,2,8,6,9,3,17,20,17,0,3,5,11,64,1.0,2.0,119.0
22200652,1610612758,SAC,Kings,37,70,11,25,17,21,5,24,29,18,2,2,1,15,102,12.0,3.0,132.0
22200652,1610612759,SAS,Spurs,37,67,4,14,12,18,6,23,29,20,0,3,7,17,90,-12.0,3.0,119.0
22200468,1610612737,ATL,Hawks,8,23,5,14,4,4,3,9,12,5,1,3,3,3,25,-5.0,1.0,108.0
22200468,1610612741,CHI,Bulls,11,20,4,8,4,6,1,11,12,4,1,1,2,4,30,5.0,1.0,110.0
22200468,1610612737,ATL,Hawks,16,44,8,21,11,11,5,17,22,8,3,4,10,7,51,-10.0,2.0,108.0
22200468,1610612741,CHI,Bulls,23,40,6,14,9,12,2,22,24,11,6,2,8,8,61,10.0,2.0,110.0
22200468,1610612737,ATL,Hawks,27,66,9,27,14,14,7,31,38,12,5,5,13,12,77,-4.0,3.0,108.0
22200468,1610612741,CHI,Bulls,30,61,7,20,14,18,3,31,34,18,8,2,10,11,81,4.0,3.0,110.0
22200120,1610612765,DET,Pistons,8,23,3,9,2,2,4,10,14,2,1,2,4,4,21,-3.0,1.0,88.0
22200120,1610612739,CLE,Cavaliers,9,24,1,8,5,7,4,10,14,4,1,3,2,3,24,3.0,1.0,112.0
22200120,1610612739,CLE,Cavaliers,23,46,4,14,7,9,7,21,28,18,2,5,6,6,57,18.0,2.0,112.0
22200120,1610612765,DET,Pistons,14,42,5,18,6,6,6,14,20,4,5,4,10,10,39,-18.0,2.0,88.0
22200120,1610612739,CLE,Cavaliers,35,65,8,21,12,15,8,30,38,25,3,11,11,10,90,22.0,3.0,112.0
22200120,1610612765,DET,Pistons,24,66,10,27,10,11,8,20,28,12,9,5,12,17,68,-22.0,3.0,88.0
22200533,1610612749,MIL,Bucks,13,26,2,8,5,6,4,11,15,7,0,1,2,5,33,-1.0,1.0,123.0
22200533,1610612750,MIN,Timberwolves,14,24,3,8,3,7,2,9,11,6,0,2,1,5,34,1.0,1.0,114.0
22200533,1610612749,MIL,Bucks,18,52,3,22,11,18,14,25,39,10,1,3,10,15,50,-11.0,2.0,123.0
22200533,1610612750,MIN,Timberwolves,21,45,5,15,14,20,4,20,24,10,2,3,4,15,61,11.0,2.0,114.0
22200533,1610612749,MIL,Bucks,31,74,8,31,19,27,18,36,54,17,4,5,15,19,89,6.0,3.0,123.0
22200533,1610612750,MIN,Timberwolves,30,68,5,19,18,25,5,23,28,13,6,3,7,22,83,-6.0,3.0,114.0
22200199,1610612765,DET,Pistons,7,19,4,11,5,8,4,10,14,4,1,1,9,8,23,-4.0,1.0,111.0
22200199,1610612761,TOR,Raptors,10,20,1,4,6,7,0,7,7,5,4,0,4,5,27,4.0,1.0,115.0
22200199,1610612761,TOR,Raptors,23,45,4,15,8,9,3,16,19,16,4,1,6,13,58,7.0,2.0,115.0
22200199,1610612765,DET,Pistons,16,37,7,17,12,19,7,17,24,9,1,1,13,10,51,-7.0,2.0,111.0
22200199,1610612761,TOR,Raptors,33,68,7,23,15,16,9,23,32,22,6,5,11,19,88,11.0,3.0,115.0
22200199,1610612765,DET,Pistons,26,59,7,22,18,28,9,24,33,15,5,2,18,16,77,-11.0,3.0,111.0
1522200059,1610612761,TOR,Raptors,8,15,0,3,4,5,2,7,9,2,2,1,6,4,20,2.0,1.0,88.0
1522200059,1610612748,MIA,Heat,7,19,1,6,3,4,3,5,8,4,3,1,4,6,18,-2.0,1.0,78.0
1522200059,1610612748,MIA,Heat,11,32,1,13,12,14,3,16,19,5,5,2,10,12,35,-13.0,2.0,78.0
1522200059,1610612761,TOR,Raptors,18,37,4,12,8,11,4,14,18,6,4,4,8,9,48,13.0,2.0,88.0
1522200059,1610612748,MIA,Heat,17,49,1,20,14,19,7,26,33,5,6,2,15,16,49,-21.0,3.0,78.0
1522200059,1610612761,TOR,Raptors,28,60,6,21,8,14,9,20,29,11,8,6,9,13,70,21.0,3.0,88.0
22200621,1610612738,BOS,Celtics,14,26,7,17,0,0,3,9,12,9,2,0,2,4,35,3.0,1.0,125.0
22200621,1610612740,NOP,Pelicans,12,20,5,6,3,5,0,6,6,7,0,1,3,3,32,-3.0,1.0,114.0
22200621,1610612738,BOS,Celtics,23,47,8,26,10,11,6,21,27,12,3,3,5,8,64,6.0,2.0,125.0
22200621,1610612740,NOP,Pelicans,22,43,9,15,5,9,2,13,15,11,2,1,5,10,58,-6.0,2.0,114.0
22200621,1610612738,BOS,Celtics,33,68,12,35,19,21,7,31,38,17,4,3,7,13,97,12.0,3.0,125.0
22200621,1610612740,NOP,Pelicans,33,67,10,25,9,13,4,20,24,14,4,4,6,15,85,-12.0,3.0,114.0
22200234,1610612747,LAL,Lakers,8,15,2,3,12,16,1,7,8,5,0,1,5,7,30,-7.0,1.0,131.0
22200234,1610612765,DET,Pistons,14,23,2,7,7,8,1,7,8,9,4,2,1,11,37,7.0,1.0,121.0
22200234,1610612747,LAL,Lakers,24,40,5,10,15,20,2,18,20,20,1,4,8,10,68,4.0,2.0,131.0
22200234,1610612765,DET,Pistons,25,51,6,18,8,11,7,14,21,16,6,3,6,15,64,-4.0,2.0,121.0
22200234,1610612747,LAL,Lakers,36,61,8,17,19,24,4,27,31,26,2,5,16,19,99,4.0,3.0,131.0
22200234,1610612765,DET,Pistons,34,70,9,26,18,24,8,20,28,21,9,4,9,19,95,-4.0,3.0,121.0
22200572,1610612740,NOP,Pelicans,16,25,5,8,8,9,4,7,11,10,2,3,1,3,45,23.0,1.0,119.0
22200572,1610612745,HOU,Rockets,8,19,2,5,4,6,2,6,8,5,1,1,5,7,22,-23.0,1.0,108.0
22200572,1610612740,NOP,Pelicans,26,46,11,22,12,15,7,16,23,17,4,4,5,10,75,23.0,2.0,119.0
22200572,1610612745,HOU,Rockets,19,42,4,15,10,15,6,14,20,12,4,2,9,12,52,-23.0,2.0,108.0
22200572,1610612740,NOP,Pelicans,34,68,13,29,17,20,12,31,43,22,5,5,10,14,98,25.0,3.0,119.0
22200572,1610612745,HOU,Rockets,26,67,8,28,13,22,10,23,33,17,8,2,10,17,73,-25.0,3.0,108.0
22200006,1610612751,BKN,Nets,6,20,0,7,2,2,2,6,8,3,5,2,9,2,14,-18.0,1.0,110.0
22200006,1610612740,NOP,Pelicans,14,28,3,5,1,2,7,11,18,7,6,2,6,2,32,18.0,1.0,130.0
22200006,1610612740,NOP,Pelicans,25,55,5,12,3,4,12,18,30,13,7,4,8,10,58,8.0,2.0,130.0
22200006,1610612751,BKN,Nets,19,42,4,15,8,11,5,15,20,9,7,6,11,7,50,-8.0,2.0,110.0
22200006,1610612740,NOP,Pelicans,38,80,8,19,14,18,18,29,47,22,8,4,10,14,98,18.0,3.0,130.0
22200006,1610612751,BKN,Nets,30,65,7,21,13,17,7,22,29,14,8,10,14,19,80,-18.0,3.0,110.0
22201050,1610612741,CHI,Bulls,11,20,2,4,4,4,2,9,11,6,0,1,2,3,28,-4.0,1.0,113.0
22201050,1610612750,MIN,Timberwolves,11,23,7,11,3,6,4,5,9,7,1,1,0,5,32,4.0,1.0,113.0
22201050,1610612741,CHI,Bulls,21,44,4,10,8,8,3,16,19,12,3,3,5,5,54,-5.0,2.0,113.0
22201050,1610612750,MIN,Timberwolves,22,46,10,21,5,8,7,17,24,15,4,4,6,9,59,5.0,2.0,113.0
22201050,1610612741,CHI,Bulls,31,61,6,16,12,14,3,23,26,15,5,3,7,11,80,-10.0,3.0,113.0
22201050,1610612750,MIN,Timberwolves,33,67,13,29,11,16,11,25,36,22,4,4,8,14,90,10.0,3.0,113.0
22200877,1610612738,BOS,Celtics,11,21,4,9,5,6,1,9,10,8,3,3,4,1,31,5.0,1.0,127.0
22200877,1610612765,DET,Pistons,12,24,2,6,0,0,3,8,11,6,1,0,4,4,26,-5.0,1.0,109.0
22200877,1610612738,BOS,Celtics,24,44,12,24,6,8,2,21,23,15,7,3,8,6,66,15.0,2.0,127.0
22200877,1610612765,DET,Pistons,21,46,5,16,4,5,4,17,21,11,4,0,9,9,51,-15.0,2.0,109.0
22200877,1610612738,BOS,Celtics,35,70,19,39,8,10,5,27,32,20,8,4,9,14,97,8.0,3.0,127.0
22200877,1610612765,DET,Pistons,35,67,9,24,10,12,5,25,30,19,5,2,11,13,89,-8.0,3.0,109.0
22200184,1610612746,LAC,Clippers,7,22,3,7,2,2,1,12,13,6,0,3,5,7,19,-5.0,1.0,95.0
22200184,1610612751,BKN,Nets,7,24,4,11,6,9,3,11,14,5,2,3,2,3,24,5.0,1.0,110.0
22200184,1610612746,LAC,Clippers,18,46,7,16,7,10,5,22,27,12,0,5,10,10,50,-4.0,2.0,95.0
22200184,1610612751,BKN,Nets,18,46,8,21,10,13,3,20,23,12,4,4,5,11,54,4.0,2.0,110.0
22200184,1610612746,LAC,Clippers,25,65,9,24,12,16,7,31,38,18,3,6,14,13,71,-4.0,3.0,95.0
22200184,1610612751,BKN,Nets,27,64,10,26,11,16,4,27,31,19,7,5,10,15,75,4.0,3.0,110.0
22200093,1610612742,DAL,Mavericks,11,20,3,8,4,7,0,7,7,3,2,0,1,5,29,-5.0,1.0,114.0
22200093,1610612753,ORL,Magic,13,21,4,6,4,6,2,8,10,9,0,1,2,5,34,5.0,1.0,105.0
22200093,1610612742,DAL,Mavericks,22,43,6,17,10,15,2,17,19,9,5,0,2,11,60,0.0,2.0,114.0
22200093,1610612753,ORL,Magic,20,39,8,12,12,18,4,18,22,12,1,2,5,12,60,0.0,2.0,105.0
22200093,1610612742,DAL,Mavericks,32,65,7,25,17,24,4,25,29,12,6,1,3,18,88,5.0,3.0,114.0
22200093,1610612753,ORL,Magic,28,60,9,20,18,25,6,27,33,17,1,5,8,19,83,-5.0,3.0,105.0
22201006,1610612765,DET,Pistons,11,24,4,8,4,9,5,2,7,6,1,1,3,5,30,-5.0,1.0,115.0
22201006,1610612754,IND,Pacers,13,20,3,7,6,8,3,9,12,10,1,1,4,6,35,5.0,1.0,121.0
22201006,1610612754,IND,Pacers,25,46,5,17,14,19,11,19,30,15,3,3,8,11,69,12.0,2.0,121.0
22201006,1610612765,DET,Pistons,21,48,6,16,9,15,8,9,17,12,3,1,7,14,57,-12.0,2.0,115.0
22201006,1610612754,IND,Pacers,33,74,7,31,17,24,15,29,44,19,4,4,9,15,90,0.0,3.0,121.0
22201006,1610612765,DET,Pistons,33,70,10,24,14,21,8,23,31,22,4,5,9,18,90,0.0,3.0,115.0
22200036,1610612758,SAC,Kings,9,23,5,11,3,4,1,9,10,6,2,2,3,3,26,-3.0,1.0,110.0
22200036,1610612746,LAC,Clippers,12,23,4,7,1,2,1,12,13,5,2,1,4,3,29,3.0,1.0,111.0
22200036,1610612746,LAC,Clippers,18,40,7,15,9,10,1,21,22,7,3,3,8,10,52,-4.0,2.0,111.0
22200036,1610612758,SAC,Kings,20,45,9,19,7,12,3,17,20,14,3,2,4,10,56,4.0,2.0,110.0
22200036,1610612746,LAC,Clippers,31,62,9,20,15,17,4,29,33,18,5,3,10,16,86,5.0,3.0,111.0
22200036,1610612758,SAC,Kings,29,63,10,26,13,23,5,24,29,20,5,2,8,16,81,-5.0,3.0,110.0
22200821,1610612747,LAL,Lakers,13,25,5,9,3,6,2,8,10,9,4,2,4,6,34,-2.0,1.0,130.0
22200821,1610612760,OKC,Thunder,11,19,7,11,7,8,1,10,11,9,2,1,6,5,36,2.0,1.0,133.0
22200821,1610612747,LAL,Lakers,23,46,8,19,12,18,3,16,19,13,5,2,5,9,66,-10.0,2.0,130.0
22200821,1610612760,OKC,Thunder,26,44,12,19,12,14,3,20,23,17,2,1,7,12,76,10.0,2.0,133.0
22200821,1610612747,LAL,Lakers,37,66,11,23,14,20,4,25,29,21,7,2,12,15,99,-5.0,3.0,130.0
22200821,1610612760,OKC,Thunder,37,67,14,27,16,18,4,25,29,23,6,1,11,15,104,5.0,3.0,133.0
22200670,1610612742,DAL,Mavericks,12,19,6,11,7,7,0,7,7,6,0,0,7,7,37,-3.0,1.0,122.0
22200670,1610612737,ATL,Hawks,16,27,3,7,5,6,2,5,7,9,3,1,0,4,40,3.0,1.0,130.0
22200670,1610612737,ATL,Hawks,26,46,4,11,9,10,2,14,16,16,3,3,6,11,65,3.0,2.0,130.0
22200670,1610612742,DAL,Mavericks,23,41,7,17,9,13,3,12,15,13,3,2,10,11,62,-3.0,2.0,122.0
22200670,1610612737,ATL,Hawks,39,67,9,17,11,12,4,19,23,25,5,3,11,19,98,1.0,3.0,130.0
22200670,1610612742,DAL,Mavericks,34,63,12,30,17,22,7,16,23,22,4,3,13,13,97,-1.0,3.0,122.0
1522200070,1610612752,NYK,Knicks,5,15,1,7,3,4,2,6,8,3,5,0,7,4,14,2.0,1.0,77.0
1522200070,1610612757,POR,Trail Blazers,3,12,2,7,4,6,3,8,11,2,7,1,8,3,12,-2.0,1.0,85.0
1522200070,1610612752,NYK,Knicks,7,22,1,8,15,19,2,12,14,5,6,0,13,9,30,-11.0,2.0,77.0
1522200070,1610612757,POR,Trail Blazers,13,31,9,20,6,8,6,15,21,9,10,5,10,13,41,11.0,2.0,85.0
1522200070,1610612752,NYK,Knicks,13,41,1,14,19,26,5,18,23,10,8,0,14,15,46,-14.0,3.0,77.0
1522200070,1610612757,POR,Trail Blazers,20,47,10,26,10,12,9,23,32,14,10,6,12,17,60,14.0,3.0,85.0
22200368,1610612763,MEM,Grizzlies,11,26,1,7,4,6,2,13,15,6,3,3,5,7,27,2.0,1.0,123.0
22200368,1610612760,OKC,Thunder,6,23,4,8,9,10,5,12,17,5,3,1,5,6,25,-2.0,1.0,102.0
22200368,1610612760,OKC,Thunder,17,49,8,17,10,12,10,21,31,12,5,1,10,10,52,-5.0,2.0,102.0
22200368,1610612763,MEM,Grizzlies,23,50,5,18,6,9,5,23,28,14,7,7,8,10,57,5.0,2.0,123.0
22200368,1610612760,OKC,Thunder,30,73,12,25,15,17,11,29,40,22,6,2,12,13,87,-7.0,3.0,102.0
22200368,1610612763,MEM,Grizzlies,36,73,12,31,10,13,7,31,38,23,7,8,10,15,94,7.0,3.0,123.0
22201080,1610612740,NOP,Pelicans,7,19,1,4,12,12,1,13,14,5,2,1,2,4,27,11.0,1.0,119.0
22201080,1610612759,SAS,Spurs,6,23,2,12,2,4,3,10,13,6,1,1,2,8,16,-11.0,1.0,84.0
22201080,1610612740,NOP,Pelicans,22,39,6,13,14,16,2,25,27,16,5,1,7,11,64,25.0,2.0,119.0
22201080,1610612759,SAS,Spurs,14,45,5,18,6,12,6,13,19,10,3,1,6,13,39,-25.0,2.0,84.0
22201080,1610612740,NOP,Pelicans,33,58,8,19,17,20,3,36,39,23,6,2,12,16,91,26.0,3.0,119.0
22201080,1610612759,SAS,Spurs,23,70,10,33,9,16,9,20,29,16,5,2,9,15,65,-26.0,3.0,84.0
42200141,1610612743,DEN,Nuggets,10,22,3,10,3,4,3,11,14,5,1,1,3,4,26,3.0,1.0,109.0
42200141,1610612750,MIN,Timberwolves,10,24,3,7,0,0,2,8,10,6,1,1,1,6,23,-3.0,1.0,80.0
42200141,1610612743,DEN,Nuggets,22,46,6,16,5,8,5,23,28,12,1,3,4,11,55,11.0,2.0,109.0
42200141,1610612750,MIN,Timberwolves,18,46,4,14,4,8,4,16,20,9,2,3,2,9,44,-11.0,2.0,80.0
42200141,1610612743,DEN,Nuggets,32,72,12,30,11,17,10,35,45,19,4,4,5,14,87,29.0,3.0,109.0
42200141,1610612750,MIN,Timberwolves,23,63,7,24,5,12,4,27,31,14,3,4,8,15,58,-29.0,3.0,80.0
22200155,1610612742,DAL,Mavericks,10,18,4,7,5,7,2,7,9,6,2,0,5,2,29,-5.0,1.0,96.0
22200155,1610612751,BKN,Nets,14,25,5,11,1,2,4,7,11,9,3,1,2,5,34,5.0,1.0,94.0
22200155,1610612742,DAL,Mavericks,20,38,7,14,6,9,5,18,23,12,4,2,8,6,53,3.0,2.0,96.0
22200155,1610612751,BKN,Nets,18,44,7,17,7,9,6,13,19,12,5,1,5,9,50,-3.0,2.0,94.0
22200155,1610612742,DAL,Mavericks,26,51,9,21,11,14,7,24,31,14,6,3,17,12,72,-1.0,3.0,96.0
22200155,1610612751,BKN,Nets,28,65,7,23,10,12,10,17,27,18,10,1,9,15,73,1.0,3.0,94.0
22201101,1610612742,DAL,Mavericks,11,25,0,8,4,5,3,8,11,6,1,0,2,4,26,-11.0,1.0,109.0
22201101,1610612766,CHA,Hornets,14,24,6,10,3,5,3,12,15,11,1,1,2,2,37,11.0,1.0,117.0
22201101,1610612742,DAL,Mavericks,21,45,3,16,10,14,5,17,22,12,1,0,4,9,55,-14.0,2.0,109.0
22201101,1610612766,CHA,Hornets,25,45,7,16,12,15,4,21,25,19,2,3,4,10,69,14.0,2.0,117.0
22201101,1610612742,DAL,Mavericks,32,63,7,25,16,22,6,28,34,21,1,1,8,16,87,-8.0,3.0,109.0
22201101,1610612766,CHA,Hornets,35,67,7,22,18,23,5,27,32,25,5,4,6,15,95,8.0,3.0,117.0
22200162,1610612737,ATL,Hawks,10,30,1,5,1,1,6,10,16,5,2,2,3,6,22,-4.0,1.0,119.0
22200162,1610612762,UTA,Jazz,6,21,2,8,12,13,4,13,17,3,2,1,4,5,26,4.0,1.0,125.0
22200162,1610612737,ATL,Hawks,24,56,3,13,3,5,10,18,28,15,3,2,7,8,54,-9.0,2.0,119.0
22200162,1610612762,UTA,Jazz,20,45,9,20,14,16,7,20,27,11,5,3,8,10,63,9.0,2.0,125.0
22200162,1610612737,ATL,Hawks,40,84,5,19,5,7,17,29,46,18,4,4,10,11,90,5.0,3.0,119.0
22200162,1610612762,UTA,Jazz,30,68,10,27,15,18,9,23,32,18,5,4,11,16,85,-5.0,3.0,125.0
22200422,1610612743,DEN,Nuggets,17,23,0,2,4,5,1,10,11,11,2,2,5,4,38,7.0,1.0,141.0
22200422,1610612764,WAS,Wizards,12,23,5,9,2,4,0,5,5,10,2,1,4,5,31,-7.0,1.0,128.0
22200422,1610612743,DEN,Nuggets,28,45,1,9,15,17,4,17,21,17,5,3,8,8,72,5.0,2.0,141.0
22200422,1610612764,WAS,Wizards,26,46,11,19,4,8,1,13,14,24,4,2,8,14,67,-5.0,2.0,128.0
22200422,1610612743,DEN,Nuggets,41,68,2,14,18,22,6,26,32,22,7,5,12,10,102,7.0,3.0,141.0
22200422,1610612764,WAS,Wizards,38,69,14,27,5,12,3,19,22,33,7,4,12,19,95,-7.0,3.0,128.0
22200796,1610612741,CHI,Bulls,14,22,4,7,2,2,1,9,10,12,1,0,3,7,34,7.0,1.0,129.0
22200796,1610612757,POR,Trail Blazers,10,19,1,6,6,7,0,6,6,4,1,0,2,4,27,-7.0,1.0,121.0
22200796,1610612741,CHI,Bulls,26,43,5,13,2,2,1,13,14,19,3,0,8,14,59,-11.0,2.0,129.0
22200796,1610612757,POR,Trail Blazers,24,39,7,16,15,16,2,14,16,10,2,1,5,6,70,11.0,2.0,121.0
22200796,1610612741,CHI,Bulls,37,65,10,22,8,9,4,28,32,26,5,2,11,16,92,5.0,3.0,129.0
22200796,1610612757,POR,Trail Blazers,31,63,9,30,16,18,5,22,27,12,2,2,8,10,87,-5.0,3.0,121.0
1522200072,1610612754,IND,Pacers,4,17,1,7,2,3,1,7,8,2,2,4,5,8,11,-9.0,1.0,69.0
1522200072,1610612756,PHX,Suns,7,17,3,6,3,4,1,13,14,6,4,1,7,4,20,9.0,1.0,84.0
1522200072,1610612754,IND,Pacers,11,38,3,19,5,8,3,14,17,7,5,4,7,14,30,-4.0,2.0,69.0
1522200072,1610612756,PHX,Suns,12,37,5,18,5,7,5,25,30,10,4,1,13,8,34,4.0,2.0,84.0
1522200072,1610612754,IND,Pacers,18,58,3,28,9,12,7,21,28,11,5,5,11,18,48,-16.0,3.0,69.0
1522200072,1610612756,PHX,Suns,22,57,11,31,9,11,7,33,40,18,8,1,14,13,64,16.0,3.0,84.0
22200780,1610612752,NYK,Knicks,10,22,5,13,3,4,3,11,14,8,4,0,4,6,28,6.0,1.0,106.0
22200780,1610612748,MIA,Heat,8,19,2,5,4,6,2,8,10,4,2,1,5,4,22,-6.0,1.0,104.0
22200780,1610612748,MIA,Heat,18,41,5,15,7,10,5,13,18,9,3,2,6,9,48,-3.0,2.0,104.0
22200780,1610612752,NYK,Knicks,18,44,7,22,8,10,8,19,27,13,5,0,8,12,51,3.0,2.0,106.0
22200780,1610612748,MIA,Heat,27,63,11,27,7,10,7,19,26,17,4,3,9,13,72,-5.0,3.0,104.0
22200780,1610612752,NYK,Knicks,28,64,9,31,12,14,10,27,37,17,7,0,13,13,77,5.0,3.0,106.0
22200175,1610612740,NOP,Pelicans,10,18,3,4,4,6,0,10,10,6,1,3,3,4,27,0.0,1.0,95.0
22200175,1610612757,POR,Trail Blazers,10,27,4,10,3,4,7,9,16,7,1,0,2,3,27,0.0,1.0,106.0
22200175,1610612740,NOP,Pelicans,20,41,6,13,11,14,2,22,24,13,2,4,5,9,57,6.0,2.0,95.0
22200175,1610612757,POR,Trail Blazers,18,50,6,21,9,11,9,20,29,12,3,1,4,7,51,-6.0,2.0,106.0
22200175,1610612740,NOP,Pelicans,27,61,9,23,11,14,7,31,38,17,2,5,14,15,74,-4.0,3.0,95.0
22200175,1610612757,POR,Trail Blazers,27,70,10,31,14,17,9,26,35,21,6,1,6,8,78,4.0,3.0,106.0
22200240,1610612756,PHX,Suns,9,24,4,11,6,8,4,12,16,7,1,3,3,4,28,6.0,1.0,116.0
22200240,1610612752,NYK,Knicks,8,22,2,7,4,4,2,11,13,6,2,1,3,5,22,-6.0,1.0,95.0
22200240,1610612752,NYK,Knicks,20,44,5,13,8,9,6,17,23,11,3,4,5,10,53,-2.0,2.0,95.0
22200240,1610612756,PHX,Suns,19,49,6,18,11,15,11,17,28,17,1,5,6,8,55,2.0,2.0,116.0
22200240,1610612752,NYK,Knicks,29,65,6,19,11,12,7,24,31,17,3,5,8,11,75,-15.0,3.0,95.0
22200240,1610612756,PHX,Suns,33,76,12,31,12,16,14,27,41,27,3,7,7,12,90,15.0,3.0,116.0
12200066,1610612750,MIN,Timberwolves,8,17,1,7,5,7,0,10,10,4,1,0,5,5,22,-6.0,1.0,102.0
